fecha,pais,ciudad,latitud,longitud,tipo_alojamiento,duracion_estancia,gasto_diario,valoracion,transporte,motivo_viaje
2023-05-08,Reino Unido,Manchester,53.4808,-2.2426,Apartamento,12,108.2,2,Tren,Vacaciones
2023-12-06,Italia,Nápoles,40.8518,14.2681,Casa rural,1,86.19,1,Tren,Vacaciones
2023-04-26,Italia,Florencia,43.7696,11.2558,Hotel,3,117.84,2,Autobús,Negocios
2023-05-24,Italia,Roma,41.9028,12.4964,Hostal,1,142.93,2,Avión,Vacaciones
2023-11-14,España,Málaga,36.7213,-4.4214,Apartamento,11,120.24,5,Tren,Vacaciones
2023-08-23,Alemania,Berlín,52.52,13.405,Hostal,10,113.02,2,Autobús,Vacaciones
2023-01-07,España,Sevilla,37.3891,-5.9845,Apartamento,5,119.45,4,Avión,Visita familiar
2023-02-14,Francia,Lyon,45.764,4.8357,Hotel,1,101.98,5,Avión,Vacaciones
2023-08-27,Italia,Venecia,45.4408,12.3155,Hotel,12,91.72,5,Coche,Negocios
2023-06-04,Italia,Florencia,43.7696,11.2558,Hotel,9,157.43,4,Avión,Vacaciones
2023-06-30,Francia,Niza,43.7102,7.262,Hotel,7,146.0,5,Tren,Vacaciones
2023-08-03,Italia,Nápoles,40.8518,14.2681,Hostal,11,85.57,2,Avión,Vacaciones
2023-03-29,Italia,Florencia,43.7696,11.2558,Hotel,8,134.04,4,Coche,Negocios
2023-09-13,Italia,Florencia,43.7696,11.2558,Apartamento,9,113.99,2,Autobús,Vacaciones
2023-03-14,Francia,Marsella,43.2965,5.3698,Hotel,10,103.9,5,Coche,Vacaciones
2023-06-28,España,Madrid,40.4168,-3.7038,Apartamento,8,145.23,3,Autobús,Vacaciones
2023-07-31,Italia,Milán,45.4642,9.19,Hostal,3,103.5,4,Tren,Vacaciones
2023-10-20,Alemania,Frankfurt,50.1109,8.6821,Hotel,7,107.64,1,Autobús,Negocios
2023-08-22,Francia,Niza,43.7102,7.262,Apartamento,7,114.67,5,Avión,Visita familiar
2023-08-27,Reino Unido,Edimburgo,55.9533,-3.1883,Hostal,14,62.96,3,Autobús,Vacaciones
2023-08-11,Francia,Lyon,45.764,4.8357,Hotel,7,108.2,5,Avión,Vacaciones
2023-04-29,España,Sevilla,37.3891,-5.9845,Hostal,12,58.47,2,Coche,Vacaciones
2023-11-09,Francia,París,48.8566,2.3522,Hotel,8,117.57,2,Coche,Vacaciones
2023-09-21,Reino Unido,Edimburgo,55.9533,-3.1883,Hotel,4,116.3,2,Autobús,Vacaciones
2023-07-26,Alemania,Múnich,48.1351,11.582,Apartamento,11,135.26,3,Coche,Estudios
2023-04-05,Reino Unido,Manchester,53.4808,-2.2426,Hotel,6,118.77,2,Coche,Vacaciones
2023-08-10,Francia,Niza,43.7102,7.262,Hostal,2,177.3,5,Coche,Vacaciones
2023-10-03,Reino Unido,Londres,51.5074,-0.1278,Hotel,7,57.63,5,Avión,Negocios
2023-08-19,Francia,Burdeos,44.8378,-0.5792,Hotel,9,99.43,5,Autobús,Vacaciones
2023-11-05,Alemania,Frankfurt,50.1109,8.6821,Apartamento,5,131.48,4,Avión,Visita familiar
2023-04-29,Alemania,Hamburgo,53.5511,9.9937,Apartamento,4,134.28,5,Autobús,Visita familiar
2023-09-25,España,Sevilla,37.3891,-5.9845,Hostal,2,82.8,2,Avión,Visita familiar
2023-09-30,Alemania,Múnich,48.1351,11.582,Hotel,7,135.59,4,Tren,Vacaciones
2023-03-05,Italia,Milán,45.4642,9.19,Hostal,2,56.09,4,Tren,Vacaciones
2023-10-25,Reino Unido,Manchester,53.4808,-2.2426,Albergue,2,75.84,4,Tren,Vacaciones
2023-12-16,Reino Unido,Birmingham,52.4862,-1.8904,Apartamento,9,112.34,4,Avión,Vacaciones
2023-01-11,Francia,Burdeos,44.8378,-0.5792,Hostal,2,108.41,3,Autobús,Estudios
2023-04-08,Alemania,Frankfurt,50.1109,8.6821,Apartamento,10,137.63,5,Avión,Vacaciones
2023-03-12,España,Málaga,36.7213,-4.4214,Hotel,3,126.76,3,Autobús,Vacaciones
2023-12-30,España,Barcelona,41.3851,2.1734,Hotel,3,86.87,1,Tren,Vacaciones
2023-02-27,España,Valencia,39.4699,-0.3763,Hotel,2,137.75,3,Avión,Vacaciones
2023-10-17,Italia,Florencia,43.7696,11.2558,Albergue,10,116.52,4,Autobús,Vacaciones
2023-09-08,Alemania,Berlín,52.52,13.405,Hotel,3,124.83,5,Autobús,Visita familiar
2023-10-03,España,Málaga,36.7213,-4.4214,Apartamento,9,124.05,5,Coche,Negocios
2023-02-19,Italia,Venecia,45.4408,12.3155,Hotel,11,92.72,2,Autobús,Vacaciones
2023-12-24,Reino Unido,Edimburgo,55.9533,-3.1883,Apartamento,11,129.67,3,Tren,Vacaciones
2023-08-04,Francia,París,48.8566,2.3522,Hotel,11,110.3,5,Avión,Negocios
2023-02-21,Alemania,Múnich,48.1351,11.582,Hostal,3,127.21,1,Coche,Estudios
2023-09-28,Alemania,Berlín,52.52,13.405,Hotel,5,144.69,1,Tren,Vacaciones
2023-03-25,Reino Unido,Manchester,53.4808,-2.2426,Casa rural,12,97.11,3,Avión,Vacaciones
2023-10-20,Alemania,Colonia,50.9375,6.9603,Hostal,7,131.22,2,Avión,Negocios
2023-05-06,Alemania,Colonia,50.9375,6.9603,Apartamento,1,89.73,1,Coche,Vacaciones
2023-10-23,Alemania,Frankfurt,50.1109,8.6821,Hotel,14,86.08,2,Tren,Negocios
2023-03-13,Alemania,Frankfurt,50.1109,8.6821,Hotel,1,99.77,3,Avión,Negocios
2023-10-23,Italia,Florencia,43.7696,11.2558,Casa rural,10,99.69,5,Coche,Visita familiar
2023-08-24,Italia,Florencia,43.7696,11.2558,Hotel,13,113.92,2,Avión,Vacaciones
2023-02-25,Francia,Marsella,43.2965,5.3698,Hotel,2,66.17,1,Avión,Vacaciones
2023-12-26,Alemania,Frankfurt,50.1109,8.6821,Apartamento,1,116.89,2,Tren,Vacaciones
2023-04-20,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,1,95.6,5,Tren,Visita familiar
2023-07-11,España,Valencia,39.4699,-0.3763,Hotel,14,43.25,5,Avión,Visita familiar
2023-04-03,Francia,Lyon,45.764,4.8357,Apartamento,14,112.01,1,Autobús,Negocios
2023-12-16,España,Valencia,39.4699,-0.3763,Hotel,10,142.43,2,Avión,Vacaciones
2023-02-25,España,Madrid,40.4168,-3.7038,Hotel,4,131.94,2,Autobús,Vacaciones
2023-03-01,Alemania,Frankfurt,50.1109,8.6821,Apartamento,10,99.97,4,Tren,Vacaciones
2023-05-18,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,12,87.16,1,Avión,Vacaciones
2023-02-08,España,Sevilla,37.3891,-5.9845,Hostal,12,126.13,2,Avión,Negocios
2023-01-28,España,Valencia,39.4699,-0.3763,Hotel,3,87.18,3,Avión,Vacaciones
2023-02-18,Francia,Lyon,45.764,4.8357,Apartamento,1,98.69,4,Coche,Vacaciones
2023-05-05,Reino Unido,Birmingham,52.4862,-1.8904,Apartamento,3,177.12,1,Coche,Vacaciones
2023-01-13,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,1,144.61,5,Tren,Vacaciones
2023-02-05,España,Valencia,39.4699,-0.3763,Hotel,3,94.6,1,Avión,Negocios
2023-04-11,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,4,120.55,3,Avión,Negocios
2023-10-09,Francia,Marsella,43.2965,5.3698,Hostal,11,147.83,3,Autobús,Vacaciones
2023-03-27,Francia,Burdeos,44.8378,-0.5792,Hotel,13,114.04,5,Coche,Vacaciones
2023-01-04,Francia,Marsella,43.2965,5.3698,Apartamento,11,67.28,5,Tren,Vacaciones
2023-08-11,Alemania,Hamburgo,53.5511,9.9937,Casa rural,14,110.33,5,Tren,Vacaciones
2023-12-04,España,Sevilla,37.3891,-5.9845,Apartamento,14,93.18,4,Avión,Negocios
2023-06-15,Reino Unido,Manchester,53.4808,-2.2426,Hotel,8,93.81,3,Avión,Vacaciones
2023-12-10,Francia,Burdeos,44.8378,-0.5792,Hotel,3,79.93,5,Coche,Negocios
2023-10-05,España,Barcelona,41.3851,2.1734,Casa rural,3,67.0,3,Autobús,Estudios
2023-05-10,España,Barcelona,41.3851,2.1734,Apartamento,13,83.02,4,Coche,Vacaciones
2023-01-31,Alemania,Colonia,50.9375,6.9603,Apartamento,9,122.91,4,Tren,Vacaciones
2023-01-11,Reino Unido,Manchester,53.4808,-2.2426,Apartamento,11,129.79,3,Coche,Vacaciones
2023-10-29,Reino Unido,Birmingham,52.4862,-1.8904,Hostal,9,164.03,5,Coche,Visita familiar
2023-04-06,Francia,Niza,43.7102,7.262,Hostal,6,85.67,1,Tren,Vacaciones
2023-07-09,Francia,Marsella,43.2965,5.3698,Hotel,10,76.69,2,Tren,Negocios
2023-07-11,España,Barcelona,41.3851,2.1734,Apartamento,4,126.76,3,Tren,Estudios
2023-09-23,Reino Unido,Birmingham,52.4862,-1.8904,Apartamento,10,55.89,4,Avión,Vacaciones
2023-05-08,Reino Unido,Londres,51.5074,-0.1278,Hotel,5,40.48,5,Autobús,Vacaciones
2023-08-26,Francia,Lyon,45.764,4.8357,Hostal,13,125.57,2,Avión,Vacaciones
2023-12-21,Italia,Milán,45.4642,9.19,Hotel,9,72.6,3,Coche,Estudios
2023-04-22,España,Málaga,36.7213,-4.4214,Apartamento,1,79.71,1,Autobús,Vacaciones
2023-11-12,Reino Unido,Londres,51.5074,-0.1278,Hotel,7,119.39,1,Coche,Vacaciones
2023-12-09,Alemania,Berlín,52.52,13.405,Hotel,11,102.48,4,Coche,Vacaciones
2023-05-25,Alemania,Frankfurt,50.1109,8.6821,Apartamento,7,92.22,4,Avión,Visita familiar
2023-03-06,Italia,Milán,45.4642,9.19,Albergue,10,61.28,4,Autobús,Vacaciones
2023-09-04,Francia,Marsella,43.2965,5.3698,Apartamento,1,84.05,3,Avión,Visita familiar
2023-08-11,Francia,Lyon,45.764,4.8357,Hotel,14,85.44,1,Tren,Visita familiar
2023-11-09,Francia,Marsella,43.2965,5.3698,Apartamento,1,88.03,1,Tren,Vacaciones
2023-04-16,Alemania,Hamburgo,53.5511,9.9937,Hotel,14,118.43,4,Avión,Visita familiar
2023-06-30,Francia,Burdeos,44.8378,-0.5792,Hotel,9,110.04,4,Avión,Vacaciones
2023-07-03,Alemania,Múnich,48.1351,11.582,Hotel,7,93.83,5,Avión,Vacaciones
2023-08-14,Italia,Nápoles,40.8518,14.2681,Hotel,4,104.15,1,Coche,Negocios
2023-09-22,España,Valencia,39.4699,-0.3763,Apartamento,9,153.93,4,Autobús,Vacaciones
2023-10-05,Reino Unido,Edimburgo,55.9533,-3.1883,Apartamento,12,111.24,4,Autobús,Estudios
2023-03-30,Italia,Roma,41.9028,12.4964,Hotel,5,143.85,4,Tren,Negocios
2023-06-25,Alemania,Hamburgo,53.5511,9.9937,Hostal,3,83.24,5,Autobús,Vacaciones
2023-01-18,Italia,Florencia,43.7696,11.2558,Hotel,2,94.25,1,Autobús,Visita familiar
2023-04-16,Reino Unido,Edimburgo,55.9533,-3.1883,Casa rural,9,90.47,1,Autobús,Vacaciones
2023-09-28,España,Málaga,36.7213,-4.4214,Apartamento,4,111.9,1,Coche,Vacaciones
2023-11-15,Reino Unido,Manchester,53.4808,-2.2426,Hotel,7,114.66,5,Tren,Vacaciones
2023-06-16,Alemania,Berlín,52.52,13.405,Albergue,1,116.61,3,Avión,Vacaciones
2023-01-13,Reino Unido,Birmingham,52.4862,-1.8904,Hotel,9,29.93,5,Autobús,Vacaciones
2023-12-03,Italia,Milán,45.4642,9.19,Apartamento,12,73.45,2,Autobús,Vacaciones
2023-02-01,Francia,París,48.8566,2.3522,Hotel,9,107.88,5,Coche,Vacaciones
2023-02-09,Italia,Florencia,43.7696,11.2558,Hostal,10,156.06,2,Tren,Vacaciones
2023-05-28,Alemania,Hamburgo,53.5511,9.9937,Apartamento,6,84.9,4,Autobús,Negocios
2023-08-06,España,Madrid,40.4168,-3.7038,Hotel,6,166.92,2,Coche,Vacaciones
2023-08-07,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,14,60.03,5,Avión,Vacaciones
2023-03-23,España,Barcelona,41.3851,2.1734,Hostal,6,107.35,3,Tren,Vacaciones
2023-11-29,Alemania,Berlín,52.52,13.405,Hotel,5,95.19,1,Autobús,Negocios
2023-07-27,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,11,85.17,5,Avión,Vacaciones
2023-07-20,Italia,Milán,45.4642,9.19,Apartamento,1,127.05,1,Autobús,Vacaciones
2023-11-28,Italia,Nápoles,40.8518,14.2681,Hostal,4,97.73,2,Tren,Vacaciones
2023-02-07,Alemania,Hamburgo,53.5511,9.9937,Hotel,10,54.83,4,Coche,Vacaciones
2023-07-30,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,1,41.18,4,Autobús,Vacaciones
2023-11-23,Italia,Nápoles,40.8518,14.2681,Hostal,5,68.16,5,Tren,Vacaciones
2023-09-06,Alemania,Múnich,48.1351,11.582,Hotel,13,118.98,2,Coche,Vacaciones
2023-08-15,Alemania,Berlín,52.52,13.405,Apartamento,4,93.95,2,Avión,Estudios
2023-02-17,España,Sevilla,37.3891,-5.9845,Albergue,8,131.06,1,Autobús,Vacaciones
2023-01-18,Italia,Milán,45.4642,9.19,Hostal,1,95.57,2,Avión,Vacaciones
2023-10-22,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,8,108.35,3,Autobús,Estudios
2023-07-15,Italia,Venecia,45.4408,12.3155,Hotel,14,145.3,4,Tren,Vacaciones
2023-07-06,Italia,Nápoles,40.8518,14.2681,Hotel,8,94.4,3,Avión,Vacaciones
2023-12-11,Italia,Venecia,45.4408,12.3155,Casa rural,1,158.77,3,Autobús,Negocios
2023-08-12,Alemania,Colonia,50.9375,6.9603,Albergue,9,120.38,1,Tren,Vacaciones
2023-11-14,Francia,Lyon,45.764,4.8357,Hotel,13,71.71,2,Autobús,Vacaciones
2023-12-03,Francia,París,48.8566,2.3522,Apartamento,9,63.84,1,Coche,Vacaciones
2023-08-17,España,Sevilla,37.3891,-5.9845,Hostal,6,56.8,4,Tren,Vacaciones
2023-03-18,Italia,Roma,41.9028,12.4964,Hotel,1,101.11,1,Tren,Vacaciones
2023-07-07,Francia,París,48.8566,2.3522,Hotel,7,51.1,3,Autobús,Vacaciones
2023-12-12,España,Sevilla,37.3891,-5.9845,Hotel,7,153.08,1,Tren,Vacaciones
2023-09-27,Alemania,Hamburgo,53.5511,9.9937,Apartamento,9,167.17,2,Avión,Vacaciones
2023-04-05,Italia,Roma,41.9028,12.4964,Casa rural,1,51.94,1,Autobús,Negocios
2023-11-06,Reino Unido,Liverpool,53.4084,-2.9916,Casa rural,14,107.54,2,Coche,Vacaciones
2023-05-12,Alemania,Frankfurt,50.1109,8.6821,Hotel,8,41.14,3,Tren,Vacaciones
2023-02-08,España,Sevilla,37.3891,-5.9845,Hotel,14,121.32,2,Coche,Estudios
2023-03-13,Alemania,Berlín,52.52,13.405,Apartamento,12,128.3,2,Avión,Vacaciones
2023-10-08,Reino Unido,Londres,51.5074,-0.1278,Hostal,13,99.92,2,Tren,Vacaciones
2023-11-29,Alemania,Múnich,48.1351,11.582,Apartamento,11,108.97,2,Tren,Estudios
2023-06-09,España,Madrid,40.4168,-3.7038,Apartamento,8,80.21,4,Autobús,Vacaciones
2023-07-06,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,7,101.31,5,Coche,Negocios
2023-07-10,Reino Unido,Manchester,53.4808,-2.2426,Hotel,12,121.42,4,Autobús,Negocios
2023-04-30,Alemania,Frankfurt,50.1109,8.6821,Apartamento,6,94.39,1,Coche,Negocios
2023-08-08,Reino Unido,Birmingham,52.4862,-1.8904,Albergue,1,136.75,4,Autobús,Estudios
2023-02-22,Alemania,Hamburgo,53.5511,9.9937,Hotel,11,79.35,4,Coche,Vacaciones
2023-08-10,Italia,Nápoles,40.8518,14.2681,Apartamento,10,90.44,2,Autobús,Vacaciones
2023-05-11,Reino Unido,Edimburgo,55.9533,-3.1883,Hotel,11,38.07,1,Tren,Vacaciones
2023-08-25,Alemania,Frankfurt,50.1109,8.6821,Apartamento,8,169.65,1,Tren,Negocios
2023-09-03,Italia,Florencia,43.7696,11.2558,Apartamento,12,40.28,3,Coche,Vacaciones
2023-08-14,Reino Unido,Birmingham,52.4862,-1.8904,Apartamento,5,133.4,2,Autobús,Visita familiar
2023-07-27,Italia,Venecia,45.4408,12.3155,Casa rural,4,112.8,4,Coche,Negocios
2023-04-06,Reino Unido,Edimburgo,55.9533,-3.1883,Hotel,5,99.83,3,Autobús,Vacaciones
2023-07-19,España,Barcelona,41.3851,2.1734,Apartamento,5,73.3,3,Coche,Vacaciones
2023-09-04,España,Madrid,40.4168,-3.7038,Hotel,14,86.14,4,Avión,Vacaciones
2023-03-13,Alemania,Múnich,48.1351,11.582,Hostal,13,88.26,1,Tren,Vacaciones
2023-11-14,Francia,Niza,43.7102,7.262,Hotel,10,84.29,2,Coche,Vacaciones
2023-07-04,España,Málaga,36.7213,-4.4214,Hostal,3,36.24,2,Avión,Vacaciones
2023-01-06,Francia,Marsella,43.2965,5.3698,Hotel,4,117.49,4,Tren,Vacaciones
2023-07-25,Italia,Milán,45.4642,9.19,Hotel,4,119.62,2,Avión,Vacaciones
2023-02-01,Italia,Nápoles,40.8518,14.2681,Hotel,8,89.56,5,Autobús,Vacaciones
2023-04-09,Francia,Burdeos,44.8378,-0.5792,Albergue,5,98.67,3,Autobús,Vacaciones
2023-09-13,Alemania,Berlín,52.52,13.405,Hotel,6,117.32,3,Autobús,Vacaciones
2023-07-06,Reino Unido,Edimburgo,55.9533,-3.1883,Hotel,10,58.55,5,Coche,Vacaciones
2023-03-17,Francia,Burdeos,44.8378,-0.5792,Hotel,2,51.46,2,Avión,Negocios
2023-06-26,Francia,Marsella,43.2965,5.3698,Hotel,9,100.28,1,Avión,Vacaciones
2023-11-11,Francia,Lyon,45.764,4.8357,Hotel,8,90.15,5,Autobús,Vacaciones
2023-10-14,Francia,Burdeos,44.8378,-0.5792,Apartamento,8,87.23,5,Coche,Estudios
2023-12-15,Francia,Burdeos,44.8378,-0.5792,Hotel,10,118.13,3,Autobús,Negocios
2023-09-12,Alemania,Múnich,48.1351,11.582,Apartamento,5,88.14,1,Coche,Visita familiar
2023-11-21,España,Sevilla,37.3891,-5.9845,Hotel,5,113.25,1,Tren,Vacaciones
2023-07-09,Reino Unido,Edimburgo,55.9533,-3.1883,Apartamento,3,153.24,2,Avión,Vacaciones
2023-11-04,España,Málaga,36.7213,-4.4214,Apartamento,13,162.99,1,Coche,Vacaciones
2023-12-11,Francia,Lyon,45.764,4.8357,Hotel,11,125.95,2,Autobús,Negocios
2023-05-07,España,Valencia,39.4699,-0.3763,Hotel,2,28.55,4,Coche,Visita familiar
2023-10-14,Alemania,Hamburgo,53.5511,9.9937,Hotel,9,118.94,5,Coche,Vacaciones
2023-09-11,Italia,Florencia,43.7696,11.2558,Hotel,6,146.65,5,Tren,Vacaciones
2023-08-01,España,Málaga,36.7213,-4.4214,Apartamento,8,108.01,2,Autobús,Vacaciones
2023-09-07,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,4,80.02,2,Avión,Vacaciones
2023-03-25,Alemania,Frankfurt,50.1109,8.6821,Apartamento,5,87.7,2,Coche,Vacaciones
2023-01-13,Italia,Venecia,45.4408,12.3155,Hotel,10,136.89,5,Autobús,Estudios
2023-02-14,Alemania,Colonia,50.9375,6.9603,Hotel,5,84.04,2,Avión,Vacaciones
2023-05-07,Francia,Niza,43.7102,7.262,Hotel,11,71.44,5,Coche,Vacaciones
2023-04-24,Italia,Venecia,45.4408,12.3155,Apartamento,10,80.41,5,Coche,Vacaciones
2023-10-03,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,4,101.73,3,Autobús,Negocios
2023-07-24,Italia,Venecia,45.4408,12.3155,Hotel,11,93.33,3,Avión,Vacaciones
2023-12-03,Reino Unido,Birmingham,52.4862,-1.8904,Hostal,2,51.67,4,Avión,Vacaciones
2023-09-30,Francia,Lyon,45.764,4.8357,Hotel,14,87.14,4,Tren,Vacaciones
2023-02-27,Reino Unido,Edimburgo,55.9533,-3.1883,Albergue,6,156.91,1,Tren,Vacaciones
2023-11-24,Alemania,Hamburgo,53.5511,9.9937,Hotel,4,105.6,2,Autobús,Vacaciones
2023-08-07,España,Valencia,39.4699,-0.3763,Hostal,14,118.35,5,Avión,Negocios
2023-04-19,Alemania,Colonia,50.9375,6.9603,Hotel,11,57.39,1,Coche,Vacaciones
2023-10-06,Alemania,Berlín,52.52,13.405,Casa rural,4,119.95,3,Autobús,Negocios
2023-06-23,Italia,Roma,41.9028,12.4964,Hotel,10,145.16,5,Tren,Vacaciones
2023-11-24,Francia,Lyon,45.764,4.8357,Hotel,3,109.54,1,Autobús,Visita familiar
2023-09-21,España,Málaga,36.7213,-4.4214,Hotel,8,63.81,3,Avión,Vacaciones
2023-11-11,Reino Unido,Edimburgo,55.9533,-3.1883,Albergue,6,119.21,4,Autobús,Vacaciones
2023-04-21,Italia,Roma,41.9028,12.4964,Albergue,9,124.35,2,Tren,Vacaciones
2023-07-06,Francia,Lyon,45.764,4.8357,Hotel,5,78.99,2,Avión,Vacaciones
2023-09-26,España,Málaga,36.7213,-4.4214,Apartamento,6,132.06,1,Coche,Vacaciones
2023-08-17,Alemania,Múnich,48.1351,11.582,Apartamento,9,113.54,3,Tren,Visita familiar
2023-06-05,Francia,París,48.8566,2.3522,Hotel,4,40.22,1,Tren,Vacaciones
2023-07-08,Francia,Niza,43.7102,7.262,Hotel,10,82.36,3,Tren,Vacaciones
2023-09-29,Francia,Niza,43.7102,7.262,Albergue,7,89.91,3,Autobús,Vacaciones
2023-01-02,Alemania,Colonia,50.9375,6.9603,Apartamento,13,98.29,2,Tren,Estudios
2023-09-03,Reino Unido,Manchester,53.4808,-2.2426,Hotel,10,99.87,4,Autobús,Vacaciones
2023-07-29,Italia,Venecia,45.4408,12.3155,Hotel,12,123.68,4,Autobús,Vacaciones
2023-10-13,Reino Unido,Londres,51.5074,-0.1278,Hotel,10,124.73,5,Avión,Estudios
2023-12-25,España,Valencia,39.4699,-0.3763,Apartamento,11,148.47,3,Avión,Negocios
2023-01-13,Italia,Florencia,43.7696,11.2558,Hotel,11,110.16,2,Tren,Visita familiar
2023-04-06,España,Barcelona,41.3851,2.1734,Apartamento,6,144.29,3,Autobús,Vacaciones
2023-08-09,Alemania,Frankfurt,50.1109,8.6821,Hotel,6,127.93,5,Coche,Negocios
2023-08-26,Reino Unido,Manchester,53.4808,-2.2426,Hotel,6,136.8,2,Autobús,Visita familiar
2023-04-04,Francia,París,48.8566,2.3522,Hotel,14,147.88,3,Avión,Vacaciones
2023-12-04,Italia,Milán,45.4642,9.19,Casa rural,4,89.87,4,Avión,Vacaciones
2023-09-26,Francia,Niza,43.7102,7.262,Hotel,10,97.58,4,Autobús,Vacaciones
2023-06-20,España,Barcelona,41.3851,2.1734,Hostal,6,37.0,5,Autobús,Vacaciones
2023-04-04,Francia,Niza,43.7102,7.262,Hotel,12,133.15,4,Autobús,Vacaciones
2023-05-29,Francia,Burdeos,44.8378,-0.5792,Apartamento,7,130.75,3,Coche,Vacaciones
2023-04-22,Alemania,Frankfurt,50.1109,8.6821,Hotel,13,104.34,5,Autobús,Vacaciones
2023-02-24,Alemania,Frankfurt,50.1109,8.6821,Apartamento,14,123.89,1,Tren,Vacaciones
2023-12-03,Reino Unido,Liverpool,53.4084,-2.9916,Hostal,2,132.07,5,Tren,Vacaciones
2023-04-26,España,Málaga,36.7213,-4.4214,Hotel,11,100.58,4,Avión,Vacaciones
2023-05-23,Alemania,Hamburgo,53.5511,9.9937,Hotel,9,112.9,2,Coche,Vacaciones
2023-07-20,Alemania,Frankfurt,50.1109,8.6821,Apartamento,7,99.57,5,Coche,Vacaciones
2023-06-29,Reino Unido,Edimburgo,55.9533,-3.1883,Hotel,3,97.03,3,Avión,Vacaciones
2023-07-21,Italia,Roma,41.9028,12.4964,Apartamento,10,79.62,5,Tren,Estudios
2023-12-30,Reino Unido,Manchester,53.4808,-2.2426,Hotel,10,57.9,4,Tren,Vacaciones
2023-02-22,Francia,Marsella,43.2965,5.3698,Apartamento,7,61.48,5,Coche,Negocios
2023-06-29,Francia,París,48.8566,2.3522,Apartamento,10,97.85,3,Autobús,Vacaciones
2023-11-09,Alemania,Múnich,48.1351,11.582,Hotel,10,66.37,3,Autobús,Vacaciones
2023-11-04,Alemania,Frankfurt,50.1109,8.6821,Apartamento,14,71.67,4,Coche,Vacaciones
2023-05-17,Reino Unido,Liverpool,53.4084,-2.9916,Apartamento,5,75.43,3,Coche,Negocios
2023-07-01,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,9,91.55,4,Coche,Vacaciones
2023-01-01,España,Málaga,36.7213,-4.4214,Hotel,6,133.92,5,Coche,Vacaciones
2023-02-13,Francia,Burdeos,44.8378,-0.5792,Apartamento,11,35.93,5,Coche,Vacaciones
2023-08-15,Reino Unido,Birmingham,52.4862,-1.8904,Hotel,13,101.43,1,Coche,Negocios
2023-11-27,Italia,Nápoles,40.8518,14.2681,Albergue,7,72.27,4,Coche,Vacaciones
2023-04-08,España,Madrid,40.4168,-3.7038,Apartamento,4,98.62,2,Coche,Vacaciones
2023-07-27,Reino Unido,Londres,51.5074,-0.1278,Hotel,2,81.35,4,Autobús,Negocios
2023-09-22,Alemania,Frankfurt,50.1109,8.6821,Hostal,11,94.44,5,Avión,Vacaciones
2023-10-15,Reino Unido,Manchester,53.4808,-2.2426,Hotel,4,53.68,5,Tren,Negocios
2023-09-28,Alemania,Colonia,50.9375,6.9603,Apartamento,9,112.32,3,Avión,Vacaciones
2023-05-20,Alemania,Múnich,48.1351,11.582,Hotel,3,101.87,1,Avión,Vacaciones
2023-08-25,Francia,París,48.8566,2.3522,Hostal,7,104.64,2,Coche,Vacaciones
2023-03-13,Francia,Burdeos,44.8378,-0.5792,Hostal,13,129.01,1,Coche,Vacaciones
2023-06-04,Reino Unido,Londres,51.5074,-0.1278,Apartamento,14,57.71,4,Coche,Vacaciones
2023-07-09,Reino Unido,Londres,51.5074,-0.1278,Hotel,4,67.28,4,Avión,Vacaciones
2023-09-25,Italia,Venecia,45.4408,12.3155,Hotel,3,149.82,5,Autobús,Negocios
2023-11-17,España,Madrid,40.4168,-3.7038,Hotel,14,116.35,3,Coche,Visita familiar
2023-04-17,España,Valencia,39.4699,-0.3763,Hotel,14,42.26,2,Coche,Negocios
2023-08-20,Reino Unido,Londres,51.5074,-0.1278,Hotel,14,94.59,3,Tren,Negocios
2023-02-11,Francia,Burdeos,44.8378,-0.5792,Apartamento,5,132.0,2,Autobús,Vacaciones
2023-07-09,Italia,Florencia,43.7696,11.2558,Hostal,2,162.5,1,Coche,Vacaciones
2023-05-19,España,Madrid,40.4168,-3.7038,Hotel,11,146.74,5,Autobús,Visita familiar
2023-04-13,Reino Unido,Liverpool,53.4084,-2.9916,Hotel,14,86.33,3,Tren,Visita familiar
2023-06-20,Francia,París,48.8566,2.3522,Hostal,10,96.23,4,Avión,Vacaciones
2023-12-17,Francia,Niza,43.7102,7.262,Casa rural,14,45.51,5,Tren,Vacaciones
2023-09-30,Francia,Lyon,45.764,4.8357,Apartamento,4,103.1,2,Autobús,Vacaciones
2023-08-09,Alemania,Hamburgo,53.5511,9.9937,Hotel,7,106.12,5,Coche,Vacaciones
2023-08-01,Francia,Niza,43.7102,7.262,Apartamento,12,127.22,4,Coche,Negocios
2023-12-07,Reino Unido,Birmingham,52.4862,-1.8904,Hostal,12,33.96,4,Tren,Visita familiar
